Index,Year,Weight,Place,Wrestler,School,Seed,Placement-Seed Delta,Eligibility Year,Progression Eligible,AAs
1442,2018,125,2,Nick Suriano,Rutgers,4,2,So,TRUE,3
1443,2018,125,3,Nathan Tomasello,Ohio State,2,-1,Sr,TRUE,4
1444,2018,125,4,Ethan Lizak,Minnesota,8,4,Jr,TRUE,3
1445,2018,125,5,Darian Cruz,Lehigh,1,-4,Sr,TRUE,3
1446,2018,125,6,Sebastian Rivera,Northwestern,10,4,Fr,TRUE,4
1447,2018,125,7,Ronnie Bresser,Oregon State,9,2,Jr,TRUE,2
1448,2018,125,8,Zeke Moisey,West Virginia,13,5,Jr,TRUE,2
1449,2018,133,1,Seth Gross,South Dakota State,1,0,Jr,TRUE,2
1450,2018,133,2,Stevan Micic,Michigan,2,0,So,TRUE,3
1451,2018,133,3,Tariq Wilson,North Carolina State,US,14,Fr,TRUE,3
1452,2018,133,4,Luke Pletcher,Ohio State,3,-1,So,TRUE,2
1453,2018,133,5,Kaid Brock,Oklahoma State,4,-1,So,TRUE,2
1454,2018,133,6,Scott Delvecchio,Rutgers,US,11,Sr,TRUE,1
1455,2018,133,7,Scott Parker,Lehigh,6,-1,Sr,TRUE,1
1456,2018,133,8,Montorie Bridges,Wyoming,8,0,Fr,TRUE,1
1457,2018,141,1,Yianni Diakomihalis,Cornell,3,2,Fr,TRUE,4
1458,2018,141,2,Bryce Meredith,Wyoming,1,-1,Sr,TRUE,3
1459,2018,141,3,Joey McKenna,Ohio State,4,1,Jr,TRUE,3
1460,2018,141,4,Jaydin Eierman,Missouri,2,-2,So,TRUE,4
1461,2018,141,5,Nick Lee,Penn State,8,3,Fr,TRUE,4
1462,2018,141,6,Kevin Jack,North Carolina State,5,-1,Sr,TRUE,3
1463,2018,141,7,Chad Red,Nebraska,US,10,Fr,TRUE,3
1464,2018,141,8,Sa'Derian Perry,Eastern Michigan,US,9,So,TRUE,1
1465,2018,149,1,Zain Retherford,Penn State,1,0,Sr,TRUE,4
1466,2018,149,2,Ronnie Perry,Lock Haven,15,13,Sr,TRUE,1
1467,2018,149,3,Matt Kolodzik,Princeton,11,8,So,TRUE,3
1468,2018,149,4,Troy Heilmann,North Carolina,4,0,Sr,TRUE,1
1469,2018,149,5,Brandon Sorensen,Iowa,2,-3,Sr,TRUE,4
1470,2018,149,6,Grant Leeth,Missouri,3,-3,Jr,TRUE,1
1471,2018,149,7,Jason Tsirtsis,Arizona State,10,3,Sr,TRUE,3
1472,2018,149,8,Boo Lewallen,Oklahoma State,8,0,So,TRUE,2
1473,2018,157,1,Jason Nolf,Penn State,3,2,Jr,TRUE,4
1474,2018,157,2,Hayden Hidlay,North Carolina State,1,-1,Fr,TRUE,4
1475,2018,157,3,Tyler Berger,Nebraska,8,5,Jr,TRUE,3
1476,2018,157,4,Michael Kemerer,Iowa,6,2,So,TRUE,4
1477,2018,157,5,Alec Pantaleo,Michigan,5,0,Jr,TRUE,3
1478,2018,157,6,Micah Jordan,Ohio State,7,1,Jr,TRUE,3
1479,2018,157,7,Joshua Shields,Arizona State,4,-3,So,TRUE,1
1480,2018,157,8,Luke Zilverberg,South Dakota State,13,5,Sr,TRUE,1
1481,2018,165,1,Vincenzo Joseph,Penn State,3,2,So,TRUE,3
1482,2018,165,2,Isaiah Martinez,Illinois,1,-1,Sr,TRUE,4
1483,2018,165,3,Evan Wick,Wisconsin,10,7,Fr,TRUE,3
1484,2018,165,4,Chance Marsteller,Lock Haven,9,5,Jr,TRUE,2
1485,2018,165,5,David McFadden,Virginia Tech,2,-3,So,TRUE,3
1486,2018,165,6,Alex Marinelli,Iowa,5,-1,Fr,TRUE,3
1487,2018,165,7,Jon Jay Chavez,Cornell,16,9,Jr,TRUE,1
1488,2018,165,8,Chandler Rogers,Oklahoma State,8,0,Jr,TRUE,2
1489,2018,174,1,Zahid Valencia,Arizona State,1,0,So,TRUE,3
1490,2018,174,2,Mark Hall,Penn State,2,0,So,TRUE,3
1491,2018,174,3,Myles Amine,Michigan,5,2,So,TRUE,5
1492,2018,174,4,Daniel Lewis,Missouri,3,-1,Jr,TRUE,4
1493,2018,174,5,Bo Jordan,Ohio State,6,1,Sr,TRUE,4
1494,2018,174,6,Jordan Kutler,Lehigh,4,-2,So,TRUE,2
1495,2018,174,7,David Kocer,South Dakota State,11,4,Sr,TRUE,1
1496,2018,174,8,Jacobe Smith,Oklahoma State,13,5,Jr,TRUE,1
1497,2018,184,1,Bo Nickal,Penn State,1,0,Jr,TRUE,4
1498,2018,184,2,Myles Martin,Ohio State,2,0,Jr,TRUE,4
1499,2018,184,3,Emory Parker,Illinois,10,7,Jr,TRUE,2
1500,2018,184,4,Taylor Venz,Nebraska,7,3,Fr,TRUE,1
1501,2018,184,5,Domenic Abounader,Michigan,5,0,Sr,TRUE,1
1502,2018,184,6,Zachary Zavatsky,Virginia Tech,6,0,Jr,TRUE,1
1503,2018,184,7,Chip Ness,North Carolina,US,10,Jr,TRUE,2
1504,2018,184,8,Max Dean,Cornell,9,1,Fr,TRUE,4
1505,2018,197,1,Michael Macchiavello,North Carolina State,4,3,Sr,TRUE,1
1506,2018,197,2,Jared Haught,Virginia Tech,3,1,Sr,TRUE,3
1507,2018,197,3,Kyle Conel,Kent State,US,14,Jr,TRUE,1
1508,2018,197,4,Kollin Moore,Ohio State,1,-3,So,TRUE,3
1509,2018,197,5,Jacob Holschlag,Northern Iowa,US,12,So,TRUE,1
1510,2018,197,6,Ben Darmstadt,Cornell,2,-4,Fr,TRUE,1
1511,2018,197,7,Shakur Rasheed,Penn State,5,-2,Jr,TRUE,1
1512,2018,197,8,Willie Miklus,Missouri,6,-2,Jr,TRUE,4
1513,2018,285,1,Kyle Snyder,Ohio State,1,0,Sr,TRUE,4
1514,2018,285,2,Adam Coon,Michigan,2,0,Sr,TRUE,3
1515,2018,285,3,Amar Dhesi,Oregon State,6,3,Jr,TRUE,3
1516,2018,285,4,Jacob Kasper,Duke,4,0,Sr,TRUE,2
1517,2018,285,5,Sam Stoll,Iowa,5,0,Jr,TRUE,1
1518,2018,285,6,Mike Hughes,Hofstra,11,5,Sr,TRUE,1
1519,2018,285,7,Nick Nevills,Penn State,3,-4,Jr,TRUE,2
1520,2018,285,8,Youssif Hemida,Maryland,12,4,Jr,TRUE,2
1521,2019,125,1,Spencer Lee,Iowa,3,2,So,TRUE,4
1522,2019,125,2,Jack Mueller,Virginia,5,3,Jr,TRUE,2
1523,2019,125,3,Sebastian Rivera,Northwestern,1,-2,So,TRUE,4
1524,2019,125,4,Vito Arujau,Cornell,8,4,Fr,TRUE,4
1525,2019,125,5,Nick Piccininni,Oklahoma State,2,-3,Jr,TRUE,2
1526,2019,125,6,Pat Glory,Princeton,7,1,Fr,TRUE,3
1527,2019,125,7,RayVon Foley,Michigan State,9,2,So,TRUE,1
1528,2019,125,8,Ronnie Bresser,Oregon State,4,-4,Sr,TRUE,2
1529,2019,133,1,Nick Suriano,Rutgers,3,2,Jr,TRUE,3
1530,2019,133,2,Daton Fix,Oklahoma State,1,-1,Fr,TRUE,5
1531,2019,133,3,Stevan Micic,Michigan,2,-1,So,TRUE,3
1532,2019,133,4,Luke Pletcher,Ohio State,5,1,Jr,TRUE,2
1533,2019,133,5,Austin DeSanto,Iowa,7,2,So,TRUE,3
1534,2019,133,6,John Erneste,Missouri,8,2,Sr,TRUE,1
1535,2019,133,7,Ethan Lizak,Minnesota,6,-1,Sr,TRUE,3
1536,2019,133,8,Roman Bravo-Young,Penn State,10,2,Fr,TRUE,4
1537,2019,141,1,Yianni Diakomihalis,Cornell,1,0,So,TRUE,4
1538,2019,141,2,Joey McKenna,Ohio State,2,0,Sr,TRUE,3
1539,2019,141,3,Jaydin Eierman,Missouri,5,2,Jr,TRUE,4
1540,2019,141,4,Dom Demas,Oklahoma,9,5,Fr,TRUE,1
1541,2019,141,5,Nick Lee,Penn State,3,-2,So,TRUE,4
1542,2019,141,6,Mitch McKee,Minnesota,7,1,Jr,TRUE,1
1543,2019,141,7,Kyle Shoop,Lock Haven,13,6,Jr,TRUE,1
1544,2019,141,8,Chad Red,Nebraska,16,8,So,TRUE,3
1545,2019,149,1,Anthony Ashnault,Rutgers,1,0,Sr,TRUE,4
1546,2019,149,2,Micah Jordan,Ohio State,2,0,Sr,TRUE,3
1547,2019,149,3,Austin O'Connor,North Carolina,6,3,Fr,TRUE,4
1548,2019,149,4,Finn Eisnert,Duke,3,-1,Sr,TRUE,1
1549,2019,149,5,Matt Kolodzik,Princeton,5,0,Jr,TRUE,3
1550,2019,149,6,Brock Mauller,Missouri,4,-2,Fr,TRUE,3
1551,2019,149,7,Jarrett Degen,Iowa State,8,1,So,TRUE,1
1552,2019,149,8,Pat Lugo,Iowa,10,2,Sr,TRUE,1
1553,2019,157,1,Jason Nolf,Penn State,1,0,Sr,TRUE,4
1554,2019,157,2,Tyler Berger,Nebraska,2,0,Sr,TRUE,3
1555,2019,157,3,Alec Pantaleo,Michigan,4,1,Sr,TRUE,3
1556,2019,157,4,Hayden Hidlay,North Carolina State,5,1,So,TRUE,4
1557,2019,157,5,Kaleb Young,Iowa,6,1,So,TRUE,2
1558,2019,157,6,Ryan Deakin,Northwestern,3,-3,So,TRUE,3
1559,2019,157,7,Christian Pagdilao,Arizona State,9,2,Sr,TRUE,1
1560,2019,157,8,Larry Early,Old Dominion,7,-1,Jr,TRUE,1
1561,2019,165,1,Mekhi Lewis,Virginia Tech,8,7,Fr,TRUE,4
1562,2019,165,2,Vincenzo Joseph,Penn State,2,0,Jr,TRUE,3
1563,2019,165,3,Chance Marsteller,Lock Haven,5,2,Sr,TRUE,2
1564,2019,165,4,Evan Wick,Wisconsin,4,0,So,TRUE,3
1565,2019,165,5,Isaiah White,Nebraska,7,2,Jr,TRUE,1
1566,2019,165,6,Josh Shields,Arizona State,3,-3,Jr,TRUE,1
1567,2019,165,7,Alex Marinelli,Iowa,1,-6,So,TRUE,3
1568,2019,165,8,Bryce Steiert,Northern Iowa,11,3,Jr,TRUE,1
1569,2019,174,1,Zahid Valencia,Arizona State,3,2,Jr,TRUE,3
1570,2019,174,2,Mark Hall,Penn State,1,-1,Jr,TRUE,3
1571,2019,174,3,Myles Amine,Michigan,4,1,Jr,TRUE,5
1572,2019,174,4,Daniel Lewis,Missouri,2,-2,Sr,TRUE,4
1573,2019,174,5,David McFadden,Virginia Tech,6,1,Jr,TRUE,3
1574,2019,174,6,Mikey Labriola,Nebraska,10,4,Fr,TRUE,4
1575,2019,174,7,Jordan Kutler,Lehigh,5,-2,Jr,TRUE,2
1576,2019,174,8,Devin Skatzka,Minnesota,9,1,Jr,TRUE,1
1577,2019,184,1,Drew Foster,Northern Iowa,6,5,Sr,TRUE,2
1578,2019,184,2,Max Dean,Cornell,5,3,So,TRUE,4
1579,2019,184,3,Myles Martin,Ohio State,1,-2,Sr,TRUE,4
1580,2019,184,4,Ryan Preisch,Lehigh,8,4,Sr,TRUE,1
1581,2019,184,5,Emory Parker,Illinois,4,-1,Sr,TRUE,2
1582,2019,184,6,Chip Ness,North Carolina,15,9,Sr,TRUE,2
1583,2019,184,7,Dakota Geer,Oklahoma State,26,19,So,TRUE,2
1584,2019,184,8,Zack Zavatsky,Virginia Tech,3,-5,Sr,TRUE,1
1585,2019,197,1,Bo Nickal,Penn State,1,0,Sr,TRUE,4
1586,2019,197,2,Kollin Moore,Ohio State,2,0,Jr,TRUE,3
1587,2019,197,3,Preston Weigel,Oklahoma State,3,0,Sr,TRUE,2
1588,2019,197,4,Patrick Brucki,Princeton,4,0,So,TRUE,1
1589,2019,197,5,Josh Hokit,Fresno State,16,11,Jr,TRUE,1
1590,2019,197,6,Willie Miklus,Iowa State,6,0,Sr,TRUE,4
1591,2019,197,7,Jacob Warner,Iowa,5,-2,Fr,TRUE,4
1592,2019,197,8,Ben Honis,Cornell,9,1,Sr,TRUE,1
1593,2019,285,1,Anthony Cassar,Penn State,2,1,Sr,TRUE,1
1594,2019,285,2,Derek White,Oklahoma State,1,-1,Sr,TRUE,1
1595,2019,285,3,Gable Steveson,Minnesota,3,0,Fr,TRUE,4
1596,2019,285,4,Jordan Wood,Lehigh,4,0,So,TRUE,2
1597,2019,285,5,Amar Dhesi,Oregon State,6,1,Sr,TRUE,3
1598,2019,285,6,Youssif Hemida,Maryland,10,4,Sr,TRUE,2
1599,2019,285,7,Matt Stencel,Central Michigan,9,2,So,TRUE,1
1600,2019,285,8,Trent Hillger,Wisconsin,7,-1,Fr,TRUE,3
1601,2021,125,1,Spencer Lee,Iowa,1,0,Jr,TRUE,4
1602,2021,125,2,Brandon Courtney,Arizona State,3,1,So,TRUE,3
1603,2021,125,3,Patrick McKee,Minnesota,15,12,Fr,TRUE,2
1604,2021,125,4,Drew Hildebrandt,Central Michigan,4,0,Sr,TRUE,1
1605,2021,125,5,Taylor LaMont,Utah Valley,7,2,Jr,TRUE,1
1606,2021,125,6,Sam Latona,Virginia Tech,2,-4,Fr,TRUE,2
1607,2021,125,7,Killian Cardinale,West Virginia,17,10,So,TRUE,2
1608,2021,125,8,Eric Barnett,Wisconsin,19,11,Fr,TRUE,3
1609,2021,133,1,Roman Bravo-Young,Penn State,2,1,So,TRUE,4
1610,2021,133,2,Daton Fix,Oklahoma State,1,-1,So,TRUE,5
1611,2021,133,3,Austin DeSanto,Iowa,4,1,Jr,TRUE,3
1612,2021,133,4,Korbin Myers,Virginia Tech,3,-1,Sr,TRUE,2
1613,2021,133,5,Lucas Byrd,Illinois,7,2,Fr,TRUE,3
1614,2021,133,6,Michael McGee,Arizona State,9,3,So,TRUE,3
1615,2021,133,7,Chris Cannon,Northwestern,8,1,Fr,TRUE,2
1616,2021,133,8,Louie Hayes,Virginia,10,2,Sr,TRUE,1
1617,2021,141,1,Nick Lee,Penn State,2,1,Jr,TRUE,4
1618,2021,141,2,Jaydin Eierman,Iowa,1,-1,SSr,TRUE,4
1619,2021,141,3,Tariq Wilson,North Carolina State,4,1,Jr,TRUE,3
1620,2021,141,4,Sebastian Rivera,Rutgers,3,-1,Jr,TRUE,4
1621,2021,141,5,Dylan Duncan,Illinois,14,9,Sr,TRUE,1
1622,2021,141,6,Chad Red,Nebraska,8,2,Jr,TRUE,3
1623,2021,141,7,Zachary Sherman,North Carolina,10,3,Jr,TRUE,1
1624,2021,141,8,Clay Carlson,South Dakota State,15,7,So,TRUE,2
1625,2021,149,1,Austin O'Connor,North Carolina,2,1,Jr,TRUE,4
1626,2021,149,2,Sammy Sasso,Ohio State,1,-1,Fr,TRUE,3
1627,2021,149,3,Yahya Thomas,Northwestern,25,22,Jr,TRUE,1
1628,2021,149,4,Boo Lewallen,Oklahoma State,4,0,Sr,TRUE,2
1629,2021,149,5,Brock Mauller,Missouri,3,-2,So,TRUE,3
1630,2021,149,6,Kyle Parco,Fresno State,17,11,Fr,TRUE,4
1631,2021,149,7,Jaden Abas,Stanford,8,1,Fr,TRUE,1
1632,2021,149,8,Jonathan Millner,Appalachian State,7,-1,Jr,TRUE,2
1633,2021,157,1,David Carr,Iowa State,3,2,So,TRUE,4
1634,2021,157,2,Jesse Dellavecchia,Rider,4,2,Sr,TRUE,1
1635,2021,157,3,Ryan Deakin,Northwestern,1,-2,Jr,TRUE,3
1636,2021,157,4,Jacori Teemer,Arizona State,11,7,So,TRUE,3
1637,2021,157,5,Hayden Hidlay,North Carolina State,2,-3,Sr,TRUE,4
1638,2021,157,6,Brayton Lee,Minnesota,6,0,So,TRUE,1
1639,2021,157,7,Kaleb Young,Iowa,5,-2,Sr,TRUE,2
1640,2021,157,8,Wyatt Sheets,Oklahoma State,33,25,Jr,TRUE,1
1641,2021,165,1,Shane Griffith,Stanford,8,7,Fr,TRUE,4
1642,2021,165,2,Jake Wentzel,Pittsburgh,3,1,Jr,TRUE,1
1643,2021,165,3,Keegan O’Toole,Missouri,6,3,Fr,TRUE,5
1644,2021,165,4,Travis Wittlake,Oklahoma State,10,6,So,TRUE,1
1645,2021,165,5,Ethan Smith,Ohio State,7,2,Jr,TRUE,2
1646,2021,165,6,Zach Hartman,Bucknell,5,-1,Jr,TRUE,1
1647,2021,165,7,Cameron Amine,Michigan,11,4,Fr,TRUE,4
1648,2021,165,8,Anthony Valencia,Arizona State,2,-6,Sr,TRUE,1
1649,2021,174,1,Carter Starocci,Penn State,3,2,Fr,TRUE,5
1650,2021,174,2,Michael Kemerer,Iowa,1,-1,Jr,TRUE,4
1651,2021,174,3,Mikey Labriola,Nebraska,4,1,So,TRUE,4
1652,2021,174,4,Bernie Truax,Cal Poly,12,8,So,TRUE,4
1653,2021,174,5,Logan Massa,Michigan,5,0,Sr,TRUE,3
1654,2021,174,6,Demetrius Romero,Utah Valley,2,-4,Sr,TRUE,1
1655,2021,174,7,Daniel Bullard,North Carolina State,8,1,Sr,TRUE,1
1656,2021,174,8,Jackson Turley,Rutgers,26,18,So,TRUE,1
1657,2021,184,1,Aaron Brooks,Penn State,1,0,Fr,TRUE,4
1658,2021,184,2,Trent Hidlay,North Carolina State,2,0,Fr,TRUE,4
1659,2021,184,3,Parker Keckeisen,Northern Iowa,4,1,Fr,TRUE,5
1660,2021,184,4,John Poznanski,Rutgers,6,2,Fr,TRUE,1
1661,2021,184,5,Dakota Geer,Oklahoma State,11,6,Sr,TRUE,2
1662,2021,184,6,Brit Wilson,Northern Illinois,7,1,Jr,TRUE,1
1663,2021,184,7,Hunter Bolen,Virginia Tech,5,-2,Jr,TRUE,1
1664,2021,184,8,Lou Deprez,Binghamton,3,-5,Jr,TRUE,1
1665,2021,197,1,AJ Ferrari,Oklahoma State,4,3,Fr,TRUE,2
1666,2021,197,2,Nino Bonaccorsi,Pittsburgh,6,4,So,TRUE,2
1667,2021,197,3,Myles Amine,Michigan,1,-2,Sr,TRUE,5
1668,2021,197,4,Jacob Warner,Iowa,5,1,Jr,TRUE,4
1669,2021,197,5,Rocky Elam,Missouri,7,2,Fr,TRUE,4
1670,2021,197,6,Jake Woodley,Oklahoma,26,20,Jr,TRUE,1
1671,2021,197,7,Michael Beard,Penn State,15,8,Fr,TRUE,2
1672,2021,197,8,Stephen Buchanan,Wyoming,8,0,Fr,TRUE,4
1673,2021,285,1,Gable Steveson,Minnesota,1,0,Jr,TRUE,4
1674,2021,285,2,Mason Parris,Michigan,2,0,So,TRUE,3
1675,2021,285,3,Tony Cassioppi,Iowa,5,2,Fr,TRUE,3
1676,2021,285,4,Cohlton Schultz,Arizona State,4,0,Fr,TRUE,5
1677,2021,285,5,Gannon Gremmel,Iowa State,6,1,Sr,TRUE,1
1678,2021,285,6,Trent Hillger,Wisconsin,14,8,So,TRUE,3
1679,2021,285,7,Greg Kerkvliet,Penn State,9,2,Fr,TRUE,5
1680,2021,285,8,Tate Orndorff,Ohio State,21,13,Jr,TRUE,1
1681,2022,125,1,Nick Suriano,Michigan,1,0,Sr,TRUE,3
1682,2022,125,2,Pat Glory,Princeton,3,1,Jr,TRUE,3
1683,2022,125,3,Vito Arujau,Cornell,2,-1,So,TRUE,4
1684,2022,125,4,Michael DeAugustino,Northwestern,10,6,Jr,TRUE,1
1685,2022,125,5,Patrick McKee,Minnesota,8,3,So,TRUE,2
1686,2022,125,6,Brandon Courtney,Arizona State,4,-2,Jr,TRUE,3
1687,2022,125,7,Eric Barnett,Wisconsin,6,-1,So,TRUE,3
1688,2022,125,8,Brandon Kaylor,Oregon State,11,3,Jr,TRUE,1
1689,2022,133,1,Roman Bravo-Young,Penn State,1,0,Jr,TRUE,4
1690,2022,133,2,Daton Fix,Oklahoma State,2,0,Jr,TRUE,5
1691,2022,133,3,Austin DeSanto,Iowa,5,2,Sr,TRUE,3
1692,2022,133,4,Michael McGee,Arizona State,3,-1,Jr,TRUE,3
1693,2022,133,5,Lucas Byrd,Illinois,7,2,So,TRUE,3
1694,2022,133,6,Korbin Myers,Virginia Tech,4,-2,SSr,TRUE,2
1695,2022,133,7,Chris Cannon,Northwestern,10,3,So,TRUE,2
1696,2022,133,8,Devan Turner,Oregon State,11,3,SSr,TRUE,1
1697,2022,141,1,Nick Lee,Penn State,1,0,Sr,TRUE,4
1698,2022,141,2,Kizhan Clarke,North Carolina,15,13,SSr,TRUE,1
1699,2022,141,3,Sebastian Rivera,Rutgers,3,0,Sr,TRUE,4
1700,2022,141,4,Grant Willits,Oregon State,8,4,Sr,TRUE,1
1701,2022,141,5,Cole Matthews,Pittsburgh,6,1,Jr,TRUE,1
1702,2022,141,6,Real Woods,Stanford,4,-2,So,TRUE,3
1703,2022,141,7,Jake Bergland,Minnesota,10,3,Sr,TRUE,1
1704,2022,141,8,CJ Composto,Pennsylvania,12,4,Fr,TRUE,2
1705,2022,149,1,Yianni Diakomihalis,Cornell,1,0,Jr,TRUE,4
1706,2022,149,2,Ridge Lovett,Nebraska,10,8,So,TRUE,3
1707,2022,149,3,Bryce Andonian,Virginia Tech,11,8,So,TRUE,3
1708,2022,149,4,Austin Gomez,Wisconsin,3,-1,So,TRUE,2
1709,2022,149,5,Sammy Sasso,Ohio State,4,-1,So,TRUE,3
1710,2022,149,6,Jonathan Millner,Appalachian State,6,0,Sr,TRUE,2
1711,2022,149,7,Tariq Wilson,North Carolina State,2,-5,Sr,TRUE,3
1712,2022,149,8,Kyle Parco,Arizona State,5,-3,So,TRUE,4
1713,2022,157,1,Ryan Deakin,Northwestern,2,1,Sr,TRUE,3
1714,2022,157,2,Quincy Monday,Princeton,5,3,Jr,TRUE,2
1715,2022,157,3,David Carr,Iowa State,1,-2,Jr,TRUE,4
1716,2022,157,4,Peyton Robb,Nebraska,10,6,Jr,TRUE,3
1717,2022,157,5,Will Lewan,Michigan,8,3,So,TRUE,2
1718,2022,157,6,Jacori Teemer,Arizona State,3,-3,Jr,TRUE,3
1719,2022,157,7,Hunter Willits,Oregon State,17,10,Sr,TRUE,1
1720,2022,157,8,Austin O'Connor,North Carolina,11,3,Sr,TRUE,4
1721,2022,165,1,Keegan O’Toole,Missouri,2,1,So,TRUE,5
1722,2022,165,2,Shane Griffith,Stanford,5,3,So,TRUE,4
1723,2022,165,3,Evan Wick,Cal Poly,1,-2,Sr,TRUE,3
1724,2022,165,4,Cameron Amine,Michigan,6,2,So,TRUE,4
1725,2022,165,5,Alex Marinelli,Iowa,3,-2,Jr,TRUE,3
1726,2022,165,6,Dean Hamiti,Wisconsin,4,-2,Fr,TRUE,3
1727,2022,165,7,Carson Kharchla,Ohio State,7,0,Fr,TRUE,1
1728,2022,165,8,Peyton Hall,West Virginia,9,1,So,TRUE,3
1729,2022,174,1,Carter Starocci,Penn State,1,0,So,TRUE,5
1730,2022,174,2,Mekhi Lewis,Virginia Tech,2,0,Jr,TRUE,4
1731,2022,174,3,Hayden Hidlay,North Carolina State,4,1,SSr,TRUE,4
1732,2022,174,4,Michael Kemerer,Iowa,5,1,Sr,TRUE,4
1733,2022,174,5,Logan Massa,Michigan,3,-2,SSr,TRUE,3
1734,2022,174,6,Dustin Plott,Oklahoma State,6,0,So,TRUE,4
1735,2022,174,7,Mikey Labriola,Nebraska,9,2,Jr,TRUE,4
1736,2022,174,8,Clay Lautt,North Carolina,10,2,Sr,TRUE,1
1737,2022,184,1,Aaron Brooks,Penn State,2,1,So,TRUE,4
1738,2022,184,2,Myles Amine,Michigan,1,-1,SSr,TRUE,5
1739,2022,184,3,Parker Keckeisen,Northern Iowa,4,1,So,TRUE,5
1740,2022,184,4,Bernie Truax,Cal Poly,5,1,Jr,TRUE,4
1741,2022,184,5,Trent Hidlay,North Carolina State,3,-2,So,TRUE,4
1742,2022,184,6,Kaleb Romero,Ohio State,7,1,Jr,TRUE,2
1743,2022,184,7,Marcus Coleman,Iowa State,8,1,Jr,TRUE,2
1744,2022,184,8,Jonathan Loew,Cornell,11,3,So,TRUE,1
1745,2022,197,1,Max Dean,Penn State,1,0,Jr,TRUE,4
1746,2022,197,2,Jacob Warner,Iowa,6,4,Sr,TRUE,4
1747,2022,197,3,Stephen Buchanan,Wyoming,2,-1,So,TRUE,4
1748,2022,197,4,Rocky Elam,Missouri,7,3,So,TRUE,4
1749,2022,197,5,Yonger Bastida,Iowa State,10,5,Fr,TRUE,1
1750,2022,197,6,Gavin Hoffman,Ohio State,21,15,Jr,TRUE,1
1751,2022,197,7,Eric Schultz,Nebraska,3,-4,SSr,TRUE,1
1752,2022,197,8,Greg Bulsak,Rutgers,14,6,SSr,TRUE,1
1753,2022,285,1,Gable Steveson,Minnesota,1,0,Sr,TRUE,4
1754,2022,285,2,Cohlton Schultz,Arizona State,2,0,So,TRUE,5
1755,2022,285,3,Jordan Wood,Lehigh,6,3,Sr,TRUE,2
1756,2022,285,4,Greg Kerkvliet,Penn State,4,0,So,TRUE,5
1757,2022,285,5,Mason Parris,Michigan,7,2,Jr,TRUE,3
1758,2022,285,6,Lucas Davison,Northwestern,9,3,So,TRUE,3
1759,2022,285,7,Tony Cassioppi,Iowa,3,-4,So,TRUE,3
1760,2022,285,8,Christian Lance,Nebraska,12,4,SSr,TRUE,1
1761,2023,125,1,Pat Glory,Princeton,2,1,Sr,TRUE,3
1762,2023,125,2,Matt Ramos,Purdue,4,2,So,TRUE,2
1763,2023,125,3,Brandon Courtney,Arizona State,10,7,Sr,TRUE,3
1764,2023,125,4,Anthony Noto,Lock Haven,8,4,So,TRUE,2
1765,2023,125,5,Liam Cronin,Nebraska,3,-2,SSr,TRUE,1
1766,2023,125,6,Spencer Lee,Iowa,1,-5,Sr,TRUE,4
1767,2023,125,7,Eddie Ventresca,Virginia Tech,27,20,Fr,TRUE,2
1768,2023,125,8,Killian Cardinale,West Virginia,28,20,Sr,TRUE,2
1769,2023,133,1,Vito Arujau,Cornell,3,2,Jr,TRUE,4
1770,2023,133,2,Roman Bravo-Young,Penn State,1,-1,Sr,TRUE,4
1771,2023,133,3,Michael McGee,Arizona State,4,1,Sr,TRUE,3
1772,2023,133,4,Daton Fix,Oklahoma State,2,-2,Sr,TRUE,5
1773,2023,133,5,Aaron Nagao,Minnesota,8,3,Fr,TRUE,1
1774,2023,133,6,Jesse Mendez,Ohio State,13,7,Fr,TRUE,3
1775,2023,133,7,Sam Latona,Virginia Tech,6,-1,Jr,TRUE,2
1776,2023,133,8,Kai Orine,North Carolina State,5,-3,So,TRUE,2
1777,2023,141,1,Andrew Alirez,Northern Colorado,2,1,Sr,TRUE,1
1778,2023,141,2,Real Woods,Iowa,1,-1,Jr,TRUE,3
1779,2023,141,3,Beau Bartlett,Penn State,6,3,So,TRUE,3
1780,2023,141,4,Lachlan McNeil,North Carolina,10,6,Fr,TRUE,3
1781,2023,141,5,Clay Carlson,South Dakota State,11,6,Jr,TRUE,2
1782,2023,141,6,Brock Hardy,Nebraska,4,-2,Fr,TRUE,3
1783,2023,141,7,Parker Filius,Purdue,12,5,SSr,TRUE,1
1784,2023,141,8,Dylan D’Emilio,Ohio State,17,9,Jr,TRUE,2
1785,2023,149,1,Yianni Diakomihalis,Cornell,1,0,Sr,TRUE,4
1786,2023,149,2,Sammy Sasso,Ohio State,2,0,Jr,TRUE,3
1787,2023,149,3,Shayne Van Ness,Penn State,12,9,Fr,TRUE,2
1788,2023,149,4,Kyle Parco,Arizona State,3,-1,Jr,TRUE,4
1789,2023,149,5,Caleb Henson,Virginia Tech,4,-1,Fr,TRUE,3
1790,2023,149,6,Max Murin,Iowa,8,2,SSr,TRUE,1
1791,2023,149,7,Brock Mauller,Missouri,6,-1,Sr,TRUE,3
1792,2023,149,8,Michael Blockhus,Minnesota,10,2,Sr,TRUE,1
1793,2023,157,1,Austin O'Connor,North Carolina,1,0,SSr,TRUE,4
1794,2023,157,2,Levi Haines,Penn State,2,0,Jr,TRUE,3
1795,2023,157,3,Josh Humphreys,Lehigh,5,2,Sr,TRUE,1
